date,stock_id,name,revenue_mon(bil),yoy(%),revenue_ytd(bil),ytd_yoy(%)
2026-01-01,2330,台積電,4013.0,36.8,4013.0,36.8
2026-02-01,2330,台積電,3176.56613,22.17148722922436,7189.11741,29.932379298595443
2026-03-01,2330,台積電,4151.91699,45.193838874210485,11341.0344,35.1323787607557
2026-04-01,2330,台積電,4107.25118,17.495412466636576,15448.28558,29.94631425482932
2026-05-01,2330,台積電,4169.75163,30.09498020271696,19618.03721,29.977884289697077
