date,stock_id,name,revenue_mon(bil),yoy(%),revenue_ytd(bil),ytd_yoy(%)
2026-01-01,2890,永豐金,107.79103,55.1467972042466,107.79103,55.1467972042466
2026-02-01,2890,永豐金,70.19061,13.287824916874833,177.98164,35.41463254302121
2026-03-01,2890,永豐金,83.62826,50.70142584571515,261.6099,39.95278911983138
2026-04-01,2890,永豐金,95.12201,87.36017222905045,356.73191,50.078518078805
2026-05-01,2890,永豐金,99.77463,82.69197880820118,456.50654,56.17182732754353
2026-06-01,2890,永豐金,96.82886,50.94266620919313,553.3354,55.23077409052453
2026-07-01,2890,永豐金,99.54051,51.29772013409098,652.87591,54.61796290315564
