date,stock_id,name,revenue_mon(bil),yoy(%),revenue_ytd(bil),ytd_yoy(%)
2026-01-01,2885,元大金,177.7,110.8,177.7,110.8
2026-02-01,2885,元大金,133.15992,52.06908755409242,310.87225,80.89377648913481
2026-03-01,2885,元大金,124.21394,70.15093104715596,435.08619,77.69086354497215
2026-04-01,2885,元大金,172.53767,324.89668645555184,607.62386,112.85581098417563
2026-05-01,2885,元大金,212.61028,928.42236221935,820.23414,167.93120445448935
2026-06-01,2885,元大金,195.76361,72.83314528275568,1015.99775,142.24828219717486
2026-07-01,2885,元大金,175.60416,78.98535443204022,1191.60191,130.25483155637795
