Date,stock_id,name,price
2026-02-25,2891,中信金,53.5
2026-02-26,2891,中信金,55.9
2026-03-02,2891,中信金,53.8
2026-03-03,2891,中信金,53.5
2026-03-04,2891,中信金,50.5
2026-03-05,2891,中信金,51.5
2026-03-06,2891,中信金,51.4
2026-03-09,2891,中信金,51.0
2026-03-10,2891,中信金,51.2
2026-03-11,2891,中信金,51.2
2026-03-12,2891,中信金,51.3
2026-03-13,2891,中信金,51.3
2026-03-16,2891,中信金,51.9
2026-03-17,2891,中信金,52.9
2026-03-18,2891,中信金,53.3
2026-03-19,2891,中信金,51.6
2026-03-20,2891,中信金,52.1
2026-03-23,2891,中信金,51.5
2026-03-24,2891,中信金,52.0
2026-03-25,2891,中信金,52.8
2026-03-26,2891,中信金,53.0
2026-03-27,2891,中信金,53.0
2026-03-30,2891,中信金,51.9
2026-03-31,2891,中信金,51.3
2026-04-01,2891,中信金,53.7
2026-04-02,2891,中信金,54.5
2026-04-07,2891,中信金,55.8
2026-04-08,2891,中信金,56.5
2026-04-09,2891,中信金,54.8
2026-04-10,2891,中信金,54.0
2026-04-13,2891,中信金,53.3
2026-04-14,2891,中信金,53.1
2026-04-15,2891,中信金,52.8
2026-04-16,2891,中信金,53.4
2026-04-17,2891,中信金,53.1
2026-04-20,2891,中信金,53.1
2026-04-21,2891,中信金,53.0
2026-04-22,2891,中信金,53.5
2026-04-23,2891,中信金,52.7
2026-04-24,2891,中信金,52.9
2026-04-27,2891,中信金,52.7
2026-04-28,2891,中信金,53.3
2026-04-29,2891,中信金,53.1
2026-04-30,2891,中信金,52.3
2026-05-04,2891,中信金,52.9
2026-05-06,2891,中信金,53.5
2026-05-07,2891,中信金,56.2
2026-05-08,2891,中信金,56.4
2026-05-11,2891,中信金,55.3
2026-05-12,2891,中信金,53.5
2026-05-13,2891,中信金,54.9
2026-05-14,2891,中信金,54.8
2026-05-15,2891,中信金,54.8
2026-05-18,2891,中信金,54.8
2026-05-19,2891,中信金,55.4
2026-05-20,2891,中信金,57.8
2026-05-21,2891,中信金,57.5
2026-05-22,2891,中信金,57.6
2026-05-25,2891,中信金,57.3
2026-05-27,2891,中信金,59.2
2026-05-28,2891,中信金,59.3
2026-05-29,2891,中信金,60.5
2026-06-01,2891,中信金,62.1
2026-06-02,2891,中信金,64.1
2026-06-03,2891,中信金,70.5
2026-06-04,2891,中信金,68.0
2026-06-05,2891,中信金,66.6
2026-06-08,2891,中信金,65.4
2026-06-09,2891,中信金,69.2
2026-06-10,2891,中信金,68.2
2026-06-11,2891,中信金,67.5
2026-06-12,2891,中信金,67.6
2026-06-15,2891,中信金,70.1
2026-06-16,2891,中信金,70.8
2026-06-17,2891,中信金,71.0
2026-06-18,2891,中信金,71.9
2026-06-22,2891,中信金,70.5
2026-06-23,2891,中信金,72.4
2026-06-24,2891,中信金,69.9
2026-06-25,2891,中信金,70.6
2026-06-26,2891,中信金,70.3
2026-06-29,2891,中信金,70.3
2026-06-30,2891,中信金,71.0
2026-07-02,2891,中信金,69.9
2026-07-03,2891,中信金,70.6
2026-07-06,2891,中信金,71.4
2026-07-07,2891,中信金,70.2
2026-07-08,2891,中信金,71.3
2026-07-09,2891,中信金,69.9
2026-07-13,2891,中信金,66.5
2026-07-14,2891,中信金,65.0
2026-07-15,2891,中信金,63.5
2026-07-16,2891,中信金,63.0
2026-07-17,2891,中信金,62.1
2026-07-20,2891,中信金,61.5
2026-07-21,2891,中信金,62.7
2026-07-22,2891,中信金,64.0
2026-07-23,2891,中信金,63.5
2026-07-24,2891,中信金,63.6
2026-07-27,2891,中信金,63.0
2026-07-28,2891,中信金,62.4
2026-07-29,2891,中信金,62.0
2026-07-30,2891,中信金,63.1
2026-07-31,2891,中信金,64.9
2026-08-03,2891,中信金,64.8
2026-08-04,2891,中信金,64.8
2026-08-05,2891,中信金,66.0
