Date,stock_id,name,price
2026-02-25,2881,富邦金,92.9
2026-02-26,2881,富邦金,94.2
2026-03-02,2881,富邦金,93.0
2026-03-03,2881,富邦金,93.1
2026-03-04,2881,富邦金,89.8
2026-03-05,2881,富邦金,90.5
2026-03-06,2881,富邦金,88.8
2026-03-09,2881,富邦金,87.2
2026-03-10,2881,富邦金,88.3
2026-03-11,2881,富邦金,89.2
2026-03-12,2881,富邦金,89.4
2026-03-13,2881,富邦金,88.1
2026-03-16,2881,富邦金,88.8
2026-03-17,2881,富邦金,89.8
2026-03-18,2881,富邦金,89.5
2026-03-19,2881,富邦金,88.2
2026-03-20,2881,富邦金,88.6
2026-03-23,2881,富邦金,86.8
2026-03-24,2881,富邦金,87.1
2026-03-25,2881,富邦金,88.8
2026-03-26,2881,富邦金,88.6
2026-03-27,2881,富邦金,87.7
2026-03-30,2881,富邦金,86.4
2026-03-31,2881,富邦金,86.0
2026-04-01,2881,富邦金,87.8
2026-04-02,2881,富邦金,87.8
2026-04-07,2881,富邦金,87.7
2026-04-08,2881,富邦金,89.2
2026-04-09,2881,富邦金,88.5
2026-04-10,2881,富邦金,87.6
2026-04-13,2881,富邦金,86.7
2026-04-14,2881,富邦金,87.6
2026-04-15,2881,富邦金,87.5
2026-04-16,2881,富邦金,87.9
2026-04-17,2881,富邦金,88.0
2026-04-20,2881,富邦金,87.2
2026-04-21,2881,富邦金,87.7
2026-04-22,2881,富邦金,88.3
2026-04-23,2881,富邦金,88.3
2026-04-24,2881,富邦金,87.8
2026-04-27,2881,富邦金,87.9
2026-04-28,2881,富邦金,88.6
2026-04-29,2881,富邦金,91.3
2026-04-30,2881,富邦金,90.0
2026-05-04,2881,富邦金,91.0
2026-05-06,2881,富邦金,92.2
2026-05-07,2881,富邦金,94.5
2026-05-08,2881,富邦金,96.7
2026-05-11,2881,富邦金,95.5
2026-05-12,2881,富邦金,93.7
2026-05-13,2881,富邦金,94.7
2026-05-14,2881,富邦金,94.6
2026-05-15,2881,富邦金,96.1
2026-05-18,2881,富邦金,95.2
2026-05-19,2881,富邦金,97.2
2026-05-20,2881,富邦金,95.8
2026-05-21,2881,富邦金,96.1
2026-05-22,2881,富邦金,95.1
2026-05-25,2881,富邦金,97.7
2026-05-27,2881,富邦金,110.0
2026-05-28,2881,富邦金,110.0
2026-05-29,2881,富邦金,110.0
2026-06-01,2881,富邦金,110.5
2026-06-02,2881,富邦金,113.5
2026-06-03,2881,富邦金,113.0
2026-06-04,2881,富邦金,114.0
2026-06-05,2881,富邦金,118.0
2026-06-08,2881,富邦金,116.0
2026-06-09,2881,富邦金,125.0
2026-06-10,2881,富邦金,122.5
2026-06-11,2881,富邦金,125.5
2026-06-12,2881,富邦金,122.0
2026-06-15,2881,富邦金,127.5
2026-06-16,2881,富邦金,132.0
2026-06-17,2881,富邦金,135.5
2026-06-18,2881,富邦金,138.0
2026-06-22,2881,富邦金,138.5
2026-06-23,2881,富邦金,137.5
2026-06-24,2881,富邦金,134.5
2026-06-25,2881,富邦金,136.0
2026-06-26,2881,富邦金,134.0
2026-06-29,2881,富邦金,128.5
2026-06-30,2881,富邦金,129.5
2026-07-02,2881,富邦金,119.5
2026-07-03,2881,富邦金,121.0
2026-07-06,2881,富邦金,121.5
2026-07-07,2881,富邦金,123.0
2026-07-08,2881,富邦金,126.0
2026-07-09,2881,富邦金,124.5
2026-07-13,2881,富邦金,127.0
2026-07-14,2881,富邦金,125.0
2026-07-15,2881,富邦金,128.5
2026-07-16,2881,富邦金,125.0
2026-07-17,2881,富邦金,124.5
2026-07-20,2881,富邦金,123.5
2026-07-21,2881,富邦金,123.5
2026-07-22,2881,富邦金,127.0
2026-07-23,2881,富邦金,128.5
2026-07-24,2881,富邦金,127.5
2026-07-27,2881,富邦金,130.0
2026-07-28,2881,富邦金,125.5
2026-07-29,2881,富邦金,123.0
2026-07-30,2881,富邦金,124.0
2026-07-31,2881,富邦金,130.0
2026-08-03,2881,富邦金,129.5
2026-08-04,2881,富邦金,128.5
2026-08-05,2881,富邦金,129.5
2026-08-06,2881,富邦金,126.0
2026-08-07,2881,富邦金,127.0
2026-08-10,2881,富邦金,128.5
2026-08-11,2881,富邦金,128.0
2026-08-12,2881,富邦金,127.0
2026-08-13,2881,富邦金,128.5
2026-08-14,2881,富邦金,129.5
2026-08-17,2881,富邦金,125.5
2026-08-18,2881,富邦金,129.5
2026-08-19,2881,富邦金,128.5
2026-08-20,2881,富邦金,128.0
2026-08-21,2881,富邦金,134.0
2026-08-24,2881,富邦金,132.0
2026-08-25,2881,富邦金,141.5
2026-08-26,2881,富邦金,138.5
2026-08-27,2881,富邦金,141.5
