date,stock_id,name,revenue_mon(bil),yoy(%),revenue_ytd(bil),ytd_yoy(%)
2026-01-01,2892,第一金,69.95405,28.233304009721337,69.95405,28.233304009721337
2026-02-01,2892,第一金,59.59029,2.93525561123103,129.54434,15.20844613078362
2026-03-01,2892,第一金,63.45049,19.42695455900644,192.99483,16.562093173053142
2026-04-01,2892,第一金,73.21915,41.983648227064776,266.21398,22.59943952616653
2026-05-01,2892,第一金,73.0535,36.70270168109134,339.26748,25.384831216505404
2026-06-01,2892,第一金,72.31164,9.72571772284316,411.57911,22.317899791353582
